Molecule ChEMBL ID;Molecular Weight;#RO5 Violations;AlogP;Smiles;pChEMBL Value;Ligand Efficiency BEI;Assay Type;Activity_Class;std_Molecular Weight;std_AlogP;std_Ligand Efficiency BEI
CHEMBL213084;480.4;1.0;5.12;CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc(Cl)c3)c3ccccc32)CC1;6.74;14.03;1;1;0.10796253879619964;0.5513365448191188;0.15245294167423099
CHEMBL215950;538.48;2.0;5.44;COc1ccc(CCC(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)cc1Cl;6.24;11.58;1;1;0.12370600273775802;0.562614809207012;0.12583072448949356
CHEMBL284896;389.5;0.0;3.4;COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)ccc2ccccc12;5.16;13.23;1;0;0.0833227166149384;0.4907158737341921;0.14375997279758204
CHEMBL30146;498.42;0.0;4.17;COc1ccccc1N1CCN(CCNC(=O)c2cc(Br)c3ccccc3c2OC)CC1;6.52;13.08;1;1;0.11284713280837048;0.5178541974175604;0.14213004113321037
CHEMBL2113357;572.17;1.0;4.83;Cc1cnc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)o1.Cl;6.2;11.57;1;1;0.13283818765840366;0.5411156177175904;0.12572206237853548
CHEMBL388247;344.48;0.0;3.48;CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNCC3)cc1;6.0;17.42;1;1;0.0711193635390266;0.49353543983116543;0.18928939728903094
CHEMBL3085218;234.3;0.0;1.09;CCCN[C@H]1COc2cccc(C(N)=O)c2C1;6.0;25.60819462227913;1;1;0.041253405255953265;0.40930090268408725;0.2782640485483019
CHEMBL108242;438.94;0.0;4.83;COC(=O)c1ccc(C[S+]([O-])c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1;5.82;13.27;1;0;0.09672417765609963;0.5411156177175904;0.14419462124141447
CHEMBL165022;243.39;0.0;3.61;C#CC(C#C)=C1CCC(N(CCC)CCC)CC1;4.92;20.22;1;0;0.04371738747407938;0.49811723473874714;0.21971478835730224
CHEMBL29610;482.42;0.0;4.47;COc1c(C(=O)NCCN2CCN(c3ccc(C)cc3)CC2)cc(Br)c2ccccc12;6.0;12.44;1;1;0.10851009040022767;0.5284275702812105;0.13517566603189118
CHEMBL380054;310.38;0.0;2.8;Fc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1;4.68;15.07;1;0;0.06187604190667226;0.46956912800689216;0.16375380121387462
CHEMBL487387;327.38;0.0;2.77;COc1cc2c(cc1O)[C@@H]1Cc3ccc(O)c(OC)c3CN1CC2;6.98;21.31;1;1;0.06648414946532398;0.4685117907205272;0.23155895845173644
CHEMBL212186;543.12;2.0;6.21;CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3NC3CCCCC3)c3ccccc32)CC1;5.42;9.98;1;0;0.12496374503611941;0.5897531328903803;0.10844478673619568
CHEMBL212912;480.4;1.0;5.12;CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1;6.74;14.03;1;1;0.10796253879619964;0.5513365448191188;0.15245294167423099
CHEMBL213834;496.01;1.0;5.62;CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc4ccccc34)c3ccccc32)CC1;6.34;12.78;1;1;0.11219386579564396;0.568958832925202;0.138870177804467
CHEMBL54948;546.61;2.0;5.46;Cc1cc(C(=O)NCCCCN2CCc3ccc(OS(=O)(=O)C(F)(F)F)cc3C2)ccc1-c1ccccc1;6.0;10.98;1;1;0.12590976241139556;0.5633197007312554;0.11931099783200687
CHEMBL554873;355.91;0.0;4.14;Cl.O=C1c2ccccc2CCC12CCN(CCc1ccccc1)CC2;5.66;17.72;1;0;0.07421763820934361;0.5167968601311954;0.19254926061777428
CHEMBL3394273;359.47;0.0;2.67;CC(C)(C)OC(=O)N1CCCN(CCc2cccc3c2CC(=O)N3)CC1;4.0;11.127493253957214;2;0;0.07518263014515539;0.4649873330993105;0.12091369066471404
CHEMBL3286571;269.39;0.0;3.01;CCCCN1CCN2c3cccc4[nH]cc(c34)CC2C1;6.96;25.83;1;1;0.050765081387311436;0.4769704890114471;0.280674232604803
CHEMBL3286577;379.51;1.0;5.08;c1ccc(-c2ccccc2CN2CCN3c4cccc5[nH]cc(c45)CC3C2)cc1;6.35;16.72;1;1;0.08061477576135423;0.549926761770632;0.18168304952196307
CHEMBL157138;338.46;0.0;2.84;CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1;9.18;27.12;1;1;0.06948755133296286;0.4709789110553788;0.29469164491839944
CHEMBL5968236;497.63;0.0;4.31;Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4cn(CCC(F)(F)F)nc4CC3)CC2)s1;5.721246399047171;11.496988523696665;1;0;0.11263299133946843;0.5227884380872637;0.1249287042646066
CHEMBL218166;385.47;0.0;4.11;O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1;8.64;22.41;1;1;0.08223032405838743;0.5157395228448305;0.24351179065712875
CHEMBL392158;364.46;0.0;2.99;C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC;10.01;27.47;1;1;0.07653524524619491;0.4762655974872038;0.29849481880193335
CHEMBL240377;453.59;0.0;4.47;O=C1c2ccccc2C(=O)N1CCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1;6.22;13.72;1;1;0.10069528211105537;0.5284275702812105;0.14908441623452953
CHEMBL27940;249.36;0.0;3.75;Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3;6.7;26.86;1;1;0.04533564642261767;0.5030514754084505;0.29186643003348856
CHEMBL91;416.13;1.0;6.45;Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1;5.38;12.93;1;0;0.09054118157299106;0.5982118311813003;0.14050010946883867
CHEMBL67222;355.87;0.0;3.02;O=C1Nc2ccccc2CC1N1CCN(Cc2ccc(Cl)cc2)CC1;5.86;16.47;1;0;0.07420679560332326;0.4773229347735688;0.17896649674801027
CHEMBL305061;363.5;0.0;3.09;Cc1ccc(CN2CCN(C3CCc4ccccc4N(C)C3=O)CC2)cc1;6.0;16.506189821182943;1;1;0.07627502270170634;0.4797900551084205;0.1793597429845038
CHEMBL25924;311.43;1.0;5.11;CN1CCc2cccc3c2[C@H]1Cc1cccc(-c2ccccc2)c1-3;6.63;21.3;1;1;0.06216066031470664;0.5509840990569971;0.23145029634077835
CHEMBL112395;387.91;0.0;3.78;CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1Cl;7.82;20.17;1;1;0.08289172302562921;0.5041088126948154;0.2191714778025117
CHEMBL333836;383.39;0.0;3.67;CN1CCc2cccc3c2[C@H]1Cc1cccc(OS(=O)(=O)C(F)(F)F)c1-3;6.71;17.5;1;1;0.08166650854532886;0.5002319093114771;0.1901586941766958
CHEMBL315137;755.06;2.0;10.76;CCCN(CCC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OCCCN(CCC)CCC)cc3)nc3ccccc32)cc1;6.46;8.56;1;1;0.18241329303498094;0.7501159546557385;0.09301476698014378
CHEMBL507898;318.41;0.0;4.77;Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(C3CCCCC3)[nH]c2c1;5.795880017344075;18.202569069263134;1;0;0.06405269506525893;0.5390009431448604;0.19779295799269664
CHEMBL132769;400.01;1.0;6.11;CCCN(CCC)[C@@H]1CCc2c(ccc(CCc3ccc(Cl)cc3)c2OC)C1;6.9;17.25;1;1;0.08617161134678719;0.5862286752691637;0.187442141402743
CHEMBL130665;335.54;1.0;5.45;CCCN(CCC)C1CCc2cc(CCc3ccccc3)ccc2C1;6.4;19.07;1;1;0.06869604109347682;0.5629672549691337;0.2072186455971194
CHEMBL344677;407.52;0.0;2.68;COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1;6.82;16.74;1;1;0.08820731062710921;0.4653397788614322;0.1819003737438793
CHEMBL344677;407.52;0.0;2.68;COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1;7.01;17.2;1;1;0.08820731062710921;0.4653397788614322;0.18689883084795245
CHEMBL221129;583.58;1.0;4.77;CCCc1c(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccccc1Br;8.28;14.19;1;1;0.13593104102571052;0.5390009431448604;0.15419153544956077
CHEMBL385289;541.49;1.0;3.74;COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3Br)c2C)CC1;7.21;13.32;1;1;0.12452190884078988;0.5026990296463287;0.14473793179620506
CHEMBL220754;506.65;1.0;3.37;COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(c4ccccc4OC)CC3)c2C)cc1;7.77;15.34;1;1;0.11507799899705894;0.48965853644782714;0.16668767820974364
CHEMBL5750687;343.52;0.0;4.03;Cc1ncsc1CCN1CCN(c2cccc3sccc23)CC1;6.32;18.39;1;1;0.07085914099453802;0.5129199567478571;0.19982962205196778
CHEMBL335259;445.54;1.0;5.17;Cc1cccc2c1C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccc(F)cc34)CC1)C2=O;7.6;17.06;1;1;0.09851320764945855;0.553098773629727;0.1853775612945389
CHEMBL164950;245.37;0.0;3.39;CCCN(CCC)C1CCC(=C(C#N)C#N)CC1;4.82;19.66;1;0;0.04425409647208706;0.49036342797207044;0.21362971014364798
CHEMBL294515;290.37;0.0;3.17;N#Cc1ccc2c(c1)[C@@H]1CN(Cc3ccccc3)C[C@H]1CO2;7.5;25.83;1;1;0.05645202824498868;0.4826096212053938;0.280674232604803
CHEMBL62416;347.42;0.0;3.12;CC(=O)Nc1ccc(CN2C[C@@H]3COc4ccc(C#N)cc4[C@H]3C2)cc1;7.9;22.74;1;1;0.07191629508152284;0.48084739239478547;0.24709764031874643
CHEMBL80230;401.47;0.0;4.23;Oc1nc2cccc(N3CCN(Cc4ccc(O)c(-c5ccccc5)c4)CC3)c2o1;9.39;23.38;1;1;0.08656736646653022;0.5199688719902904;0.2540520154200656
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;8.74;19.49;1;1;0.09928574332840896;0.5421729550039555;0.21178245425736006
CHEMBL5996307;396.49;0.0;3.57;O=c1[nH]c2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2[nH]1;8.16;20.58;1;1;0.08521746201699577;0.4967074516902604;0.22362662435179426
CHEMBL5753450;418.61;1.0;5.99;O=C1CCc2cc(CCCCN3CCC(c4cccc5sccc45)CC3)ccc2N1;7.0;16.73;1;1;0.09121342314625319;0.5819993261237038;0.1817917116329212
CHEMBL5828214;405.57;1.0;5.15;COc1ccc2[nH]cc(CCCN3CCN(c4cccc5sccc45)CC3)c2c1;6.26;15.45;1;1;0.08767873358361682;0.5523938821054837;0.16788296143028286
CHEMBL332332;237.3;0.0;2.8;Oc1cccc2c1-c1cccc3c1[C@@H](C2)NCC3;6.0;25.284450063211125;1;1;0.04206660070748004;0.46956912800689216;0.27474617182834865
CHEMBL42;326.83;0.0;3.72;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;6.82;20.88;1;1;0.06633506363254407;0.5019941381220855;0.22688648768053762
CHEMBL134326;261.41;0.0;3.67;CCCN(CCC)[C@@H]1CCc2ccc(OC)cc2C1;5.23;20.01;1;0;0.04860198148625022;0.5002319093114771;0.21743288402718192
CHEMBL77204;285.43;0.0;3.84;C(=C/c1ccccc1)\COCC1CCN(CC2CC2)CC1;5.0;17.51742984269348;1;0;0.05511296640147459;0.5062234872675455;0.19034809052676996
CHEMBL306634;399.49;0.0;4.12;Cn1c(=O)oc2c(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)cccc21;8.0;20.03;1;1;0.08603065746852255;0.5160919686069521;0.21765020824909814
CHEMBL65397;259.74;0.0;3.28;Oc1cc2c(cc1Cl)CCN[C@H]2c1ccccc1;5.43;20.91;1;0;0.04814930268490031;0.48648652458873215;0.22721247401341196
CHEMBL2368629;535.13;0.0;4.41;CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)CC2.Cl;7.1;14.24;1;1;0.1227979344835531;0.5263128957084804;0.15473484600435133
CHEMBL165440;336.48;0.0;3.9;c1cnc(N[C@H]2CC[C@H](CCN3CCc4ccccc4C3)CC2)nc1;6.96;20.68;1;1;0.0689508423349552;0.5083381618402755;0.2247132454613754
CHEMBL1159663;323.48;0.0;4.51;CCCN(CCc1ccc(C)cc1)[C@@H]1CCc2c(O)cccc2C1;6.77;20.93;1;1;0.06542699537833918;0.5298373533296971;0.2274297982353282
CHEMBL324619;422.94;1.0;5.82;COC(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1;6.53;15.43;1;1;0.09238713524795683;0.5760077481676353;0.16766563720836666
CHEMBL146485;408.47;0.0;2.54;NC(=O)c1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1;6.19;15.15;1;1;0.0884648225200927;0.46040553819172886;0.16462309810153952
CHEMBL99208;246.38;0.0;3.74;CCn1ncc2c1-c1c(C)sc(C)c1CCC2;6.4;25.96;1;1;0.04452787227410107;0.5026990296463287;0.2820868400472585
CHEMBL339963;329.42;0.0;2.86;O[C@@H](CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1;7.0;21.24;1;1;0.0670371223723622;0.47168380257962217;0.23079832367502964
CHEMBL433376;216.28;0.0;2.79;Cc1oc(C)c2c1CCCc1cnn(C)c1-2;7.55;34.92;1;1;0.03636881124378244;0.46921668224477053;0.3794480914657268
CHEMBL20763;376.52;0.0;4.03;CCN1CCCCC1c1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1;8.1;21.51;1;1;0.07980429096133254;0.5129199567478571;0.2337322006708987
CHEMBL182071;352.41;0.0;4.28;CC(Nc1nccc(NCCOc2ccc(F)cc2)n1)c1ccccc1;6.0;17.02562356346301;1;1;0.07326891018256237;0.5217311008008988;0.1850040196784062
CHEMBL2112745;418.59;0.0;3.97;O=C(N[C@H]1CC[C@H]2C[C@@H](N3CCN(c4ccccn4)CC3)CC[C@@H]2C1)c1ccccc1;6.62;15.814997969373373;2;1;0.09120800184324301;0.5108052821751271;0.17184910641503637
CHEMBL165679;365.52;0.0;3.66;c1ccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1;8.28;22.66;1;1;0.07682257430573437;0.4998794635493555;0.24622834343108155
CHEMBL267044;341.43;0.0;0.56;CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC;6.92;20.27;1;1;0.07029261482997438;0.3906212772916389;0.2202580989120928
CHEMBL109173;268.36;0.0;3.14;O=Cc1cccn1C1CCN(Cc2ccccc2)CC1;5.85;21.81;1;0;0.050485884282287244;0.4815522839190288;0.23699206399964204
CHEMBL422344;217.27;0.0;1.23;CN(C)[C@@H]1Cc2cccc3nc(O)n(c23)C1;7.92;36.46;1;1;0.036637165742786276;0.4142351433537906;0.396182056553276
CHEMBL276042;282.34;0.0;2.43;CN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3;5.48;19.41;1;0;0.05427537508640201;0.4565286348083905;0.21091315736969518
CHEMBL338611;587.68;0.0;3.37;Cn1c(=O)c2c(ncn2CCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)n(C)c1=O.O=C(O)/C=C/C(=O)O;7.39;15.66;1;1;0.1370424081427971;0.48965853644782714;0.17016486576040324
CHEMBL5965086;394.45;0.0;3.24;O=C1c2ncccc2CCN1CCN1CCC(c2noc3cc(F)ccc23)CC1;6.32;16.02;1;1;0.08466448910995757;0.4850767415402455;0.17407670175489526
CHEMBL5962388;391.5;0.0;2.83;O=c1c2cccnc2ccn1CCN1CCN(c2nsc3ccccc23)CC1;6.36;16.23;1;1;0.08386484691595625;0.47062646529325713;0.1763586060850156
CHEMBL5958689;379.46;0.0;2.44;Cn1cnc2c1CCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O;4.47;11.78;1;0;0.08060122250382878;0.4568810805705122;0.1280039667086558
CHEMBL5798520;379.46;0.0;2.44;Cn1cc2c(n1)CCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O;6.16;16.24;1;1;0.08060122250382878;0.4568810805705122;0.1764672681959737
CHEMBL5823420;407.47;0.0;2.05;COc1cc2c(cn1)C(=O)N(CCN1CCN(c3noc4ccccc34)CC1)CC2;5.72;14.05;1;0;0.08819375736958378;0.4431356958477672;0.1526702658961472
CHEMBL327310;337.42;0.0;2.79;O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccccc2)CC1;5.769551078621726;17.099019259740754;1;0;0.06920564357643359;0.46921668224477053;0.1858015528076842
CHEMBL2368620;542.15;1.0;4.14;CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccccc3C#N)CC1)CC2.Cl;6.8;13.45;1;1;0.12470081184012576;0.5167968601311954;0.1461505392386605
CHEMBL143761;334.4;0.0;3.5;N#Cc1ccc2[nH]c(CN3CCN(c4ccc(F)cc4)CC3)cc2c1;4.55;13.61;1;0;0.06838702682189662;0.4942403313554088;0.1478891330139903
CHEMBL418321;344.25;0.0;4.06;Brc1ccc2c(c1)C1CN(Cc3ccccc3)CC1CO2;7.3;21.21;1;1;0.07105701855440955;0.5139772940342221;0.23047233734215533
CHEMBL4473792;322.45;0.0;4.12;Cc1ccc(C2CCN(CC(=O)Nc3cccc(C)c3)CC2)cc1;5.11;15.847418204372772;0;0;0.06514779827331499;0.5160919686069521;0.17220139153231565
CHEMBL4442548;324.43;0.0;2.4;CCc1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1;4.05;12.483432481583083;0;0;0.06568450727132266;0.45547129752202553;0.13564761254518792
CHEMBL4443848;358.87;0.0;3.06;CCc1cccc(NC(=O)CN2CCN(c3ccc(Cl)cn3)CC2)c1;4.15;11.564076127845738;0;0;0.07501999105485002;0.4787327178220555;0.12565769233320265
CHEMBL103772;320.4;0.0;2.19;c1ccc(-c2nc(CN3CCN(c4ncccn4)CC3)c[nH]2)cc1;5.65;17.64;1;0;0.06459211471477168;0.4480699365174705;0.1916799637301094
CHEMBL42;326.83;0.0;3.72;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;7.55;23.11;1;1;0.06633506363254407;0.5019941381220855;0.25111813842419656
CHEMBL3344457;329.47;0.0;4.07;CCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2;7.41;22.5;1;1;0.06705067562988765;0.5143297397963438;0.24448974965575176
CHEMBL3344461;357.52;0.0;4.71;COc1cc2c(cc1O)[C@@H]1Cc3sc(CCC(C)C)cc3CN1CC2;7.1;19.86;1;1;0.07465405310166297;0.5368862685721304;0.21580295236281022
CHEMBL3344466;341.48;0.0;4.07;COc1cc2c(cc1O)[C@@H]1Cc3sc(CC4CC4)cc3CN1CC2;7.94;23.25;1;1;0.07030616808749983;0.5143297397963438;0.25263940797761014
CHEMBL3344468;363.91;0.0;4.29;COc1cc2c(cc1O)[C@@H]1Cc3sc(CCCCl)cc3CN1CC2;7.74;21.26;1;1;0.07638615941341502;0.5220835465630205;0.2310156478969459
CHEMBL1771110;475.66;1.0;5.02;COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4cccs4)ccc3C2=O)CC1;7.96;16.73;1;1;0.10667768998278736;0.5478120871979021;0.1817917116329212
CHEMBL477250;393.53;0.0;3.3;COc1ccccc1N1CCN(CCCCN2CCc3ccccc3C2=O)CC1;8.15;20.72;1;1;0.08441510917148935;0.48719141611297545;0.22514789390520784
CHEMBL5918951;424.57;0.0;2.89;CC(C)n1cc2c(n1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O;6.29;14.82;1;1;0.09282897144328638;0.47274113986598715;0.16103724843992184
CHEMBL3409255;515.64;2.0;5.22;O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCOc4ccc5ccoc5c4)CC3)cccc21;6.66;12.91;1;1;0.11751487470013415;0.5548610024403354;0.14028278524692245
CHEMBL3409252;486.59;0.0;4.52;NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3Cc2ccc(F)cc2)CC1;7.36;15.12;1;1;0.10964043207784989;0.5301897990918187;0.16429711176866518
CHEMBL3409248;477.59;0.0;3.58;NC(=O)c1ccccc1OCCCNCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12;6.75;14.12;1;1;0.10720084572326956;0.4970598974523821;0.15343090067285398
CHEMBL3409242;543.11;2.0;6.21;O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(Cl)c4)CC3)cc2N1;8.89;16.36;1;1;0.12496103438461433;0.5897531328903803;0.17777121352747105
CHEMBL3409238;558.7;1.0;4.74;O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cc2N1;8.89;15.9;1;1;0.12918694008104847;0.5379436058584954;0.17277275642339793
CHEMBL3409236;517.65;1.0;4.75;O=C1CCc2ccc(OCCCCNCCc3cn(S(=O)(=O)c4ccccc4)c4ccccc34)cc2N1;6.92;13.37;1;1;0.11805971565265709;0.5382960516206171;0.1452812423509956
CHEMBL3409256;518.64;1.0;3.57;NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1;8.431798275933005;16.257516342613382;2;1;0.11832807015166093;0.4967074516902604;0.17665760447243728
CHEMBL4064609;426.55;0.0;1.75;Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2O;5.18;12.14394561012777;2;0;0.09336568044129406;0.43256232298411723;0.13195867653569796
CHEMBL4077702;424.48;0.0;3.23;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2=O;8.04;18.940821711270257;2;1;0.09280457557974059;0.4847242957781238;0.20581496704278635
CHEMBL238520;467.52;0.0;4.49;Cc1ccc2c(OCCN3CCC(Cc4cc5c(cc4F)OCC(=O)N5)CC3)cc(F)cc2n1;5.7;12.19;1;0;0.1044712196576447;0.5291324618054538;0.13245911325793838
CHEMBL589;260.38;0.0;2.85;CCCN(CCC)CCc1cccc2c1CC(=O)N2;7.05;27.08;1;1;0.04832278438122602;0.4713313568175005;0.294256996474567
CHEMBL240773;219.33;0.0;2.0;CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21;6.44;29.362148360917338;0;1;0.03719555995283466;0.44137346703715885;0.3190553023162543
CHEMBL4076903;464.64;0.0;3.85;O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3ccccc3)CC2)CC1;5.91;12.71;1;0;0.103690552024179;0.5065759330296671;0.13810954302776024
CHEMBL240773;219.33;0.0;2.0;CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21;6.17;28.131126612866456;2;1;0.03719555995283466;0.44137346703715885;0.30567876013839895
CHEMBL3344458;343.49;0.0;4.46;CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2;6.04;17.58420914728231;2;1;0.07085100904002277;0.5280751245190888;0.19107372854726365
CHEMBL5996566;517.57;1.0;2.35;Cn1cc(OCC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(F)(F)F)sc4CC3)OC2)cn1;6.19;11.95;1;1;0.1180380304406164;0.4537090687114172;0.1298512225949437
CHEMBL6027608;503.55;1.0;2.47;Cc1nc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(F)(F)F)sc4CC3)OC2)no1;6.34;12.59;1;1;0.11423769703048127;0.45793841785687717;0.13680559769626288
CHEMBL5892529;502.56;1.0;3.08;Cc1cnc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(F)(F)F)sc4CC3)OC2)o1;5.96;11.86;1;0;0.11396934253147743;0.4794376093462988;0.1288732635963207
CHEMBL6044734;496.53;0.0;3.02;Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OCC(F)(F)F)nc4CC3)OC2)o1;6.31;12.71;1;1;0.11233481967390861;0.4773229347735688;0.13810954302776024
CHEMBL5821968;534.65;1.0;4.96;CN1Cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(CCC(F)(F)F)nc5C4)CC3)cccc2C1=O;6.66;12.45;1;1;0.12266782321130883;0.5456974126251721;0.1352843281428493
CHEMBL5868102;509.72;1.0;4.53;CC(C)Oc1nc2c(s1)CCN(CC[C@H]1CC[C@H](NC(=O)Cc3cccc4nn(C)cc34)CC1)CC2;5.7447274948966935;11.270359206812943;1;0;0.11591016900912134;0.5305422448539404;0.12246610226684859
CHEMBL5948934;510.56;1.0;3.73;COc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OCC(F)(F)F)nc4CC3)CC2)on1;5.7447274948966935;11.251816622721508;1;0;0.11613786373554884;0.5023465838842072;0.12226461463384923
CHEMBL3358519;338.45;0.0;2.41;O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cccnc1;6.0;17.727877086718866;1;1;0.06948484068145779;0.4558237432841472;0.19263485470488148
CHEMBL3358496;390.49;0.0;2.36;O=C(NCCCCN1CCN(c2ncccn2)CC1)c1cc2ccccc2cn1;6.0;15.365310251222823;1;1;0.08359107111394223;0.4540615144735388;0.16696270474241887
CHEMBL3358098;389.5;0.0;2.96;O=C(NCCCCN1CCN(c2ccccn2)CC1)c1cc2ccccc2cn1;5.25;13.48;1;0;0.0833227166149384;0.47520826020083884;0.14647652557153484
CHEMBL715;312.44;0.0;3.44;Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1;7.7;24.64;1;1;0.06243443611672064;0.49212565678267883;0.2677434414007877
CHEMBL3358103;406.53;0.0;3.51;COc1cccc(N2CCN(CCCCNC(=O)c3c[nH]c4ccccc34)CC2)c1;6.0;14.759058372075863;1;1;0.08793895612810537;0.49459277711753047;0.16037504384637577
CHEMBL3358106;391.52;0.0;3.76;O=C(NCCCCN1CCN(Cc2ccccc2)CC1)c1cc2ccccc2o1;6.0;15.324887617490806;1;1;0.08387026821896641;0.5034039211705721;0.1665234638712381
CHEMBL3358107;392.5;0.0;3.47;Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)n1;6.0;15.286624203821656;1;1;0.08413591206646516;0.4931829940690438;0.16610768554106278
CHEMBL397103;400.26;0.0;2.68;C=CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC;7.82;19.55;1;1;0.08623937763441442;0.4653397788614322;0.21243442692310877
CHEMBL7549;219.33;0.0;2.98;CCCN1CCC[C@@H](c2cccc(O)c2)C1;6.429457060118103;29.314079515424716;2;1;0.03719555995283466;0.47591315172508214;0.31853297609399955
CHEMBL7549;219.33;0.0;2.98;CCCN1CCC[C@@H](c2cccc(O)c2)C1;6.441291429466834;29.36803642669418;2;1;0.03719555995283466;0.47591315172508214;0.31911928328193145
CHEMBL193337;221.35;0.0;2.32;CCCN(CCC)[C@H]1CCn2nccc2C1;8.34;37.67;1;1;0.03774311155686269;0.45265173142505216;0.4093301719792075
CHEMBL114510;204.32;0.0;2.22;CCCN1CCN(c2ccccc2)CC1;6.33;30.97;1;1;0.033126872043695695;0.44912727380383555;0.3365265576372725
